,order_acknowledged_at,order_created_at,order_ready_at,order_value,restaurant_id,number_of_items,minutes_from_acknowledged_to_ready,hour_order_acknowledged_at,day_of_order,value_per_item,country,city,timezone_name,type_of_food,rest_median_order_value,rest_median_number_of_items,rest_median_value_per_item
745,2015-06-06 20:50:11.732760,2015-06-06 20:49:49.777687,2015-06-06 21:03:13.509070,10.5,19,1,13.029605166666668,20,5,10.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
746,2015-06-07 22:52:33.796511,2015-06-07 22:52:06.343900,2015-06-07 22:54:04.609871,6.5,19,1,1.5135560000000001,22,6,6.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
747,2015-06-08 18:09:59.760802,2015-06-08 18:09:46.876048,2015-06-08 18:24:10.367964,44.25,19,3,14.176786033333334,18,0,14.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
748,2015-06-08 18:44:33.131039,2015-06-08 18:43:54.888708,2015-06-08 18:57:00.394971,29.75,19,3,12.454398866666669,18,0,9.916666666666666,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
749,2015-06-08 18:55:19.563445,2015-06-08 18:55:02.792768,2015-06-08 19:15:43.011849,97.5,19,5,20.39080673333333,18,0,19.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
750,2015-06-08 19:28:48.328923,2015-06-08 19:28:22.931637,2015-06-08 19:40:37.686207,52.75,19,3,11.822621400000001,19,0,17.583333333333332,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
751,2015-06-08 19:31:51.860106,2015-06-08 19:31:22.228452,2015-06-08 19:46:45.892910,48.75,19,4,14.900546733333334,19,0,12.1875,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
752,2015-06-08 20:12:27.149395,2015-06-08 20:12:08.865790,2015-06-08 20:41:12.718148,40.5,19,1,28.759479216666666,20,0,40.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
753,2015-06-08 20:53:13.582685,2015-06-08 20:53:00.842477,2015-06-08 21:10:00.048769,25.75,19,4,16.774434733333333,20,0,6.4375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
754,2015-06-08 22:11:25.276480,2015-06-08 22:11:05.798789,2015-06-08 22:18:41.342877,15.75,19,1,7.267773283333335,22,0,15.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
755,2015-06-09 19:31:34.573952,2015-06-09 19:31:10.240590,2015-06-09 19:53:16.372760,36.25,19,4,21.6966468,19,1,9.0625,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
756,2015-06-09 20:54:08.806612,2015-06-09 20:53:39.208704,2015-06-09 21:05:56.223919,18.5,19,3,11.79028845,20,1,6.166666666666667,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
757,2015-06-09 21:49:28.964201,2015-06-09 21:48:59.330440,2015-06-09 22:04:13.807772,17.0,19,3,14.747392850000002,21,1,5.666666666666667,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
758,2015-06-10 12:13:30.672566,2015-06-10 11:42:28.321133,2015-06-10 12:57:32.112632,46.5,19,3,44.0240011,12,2,15.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
759,2015-06-10 12:40:32.431442,2015-06-10 12:39:58.140403,2015-06-10 13:00:01.728747,34.0,19,3,19.488288416666666,12,2,11.333333333333334,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
760,2015-06-10 18:07:34.195464,2015-06-10 18:07:08.337708,2015-06-10 18:17:25.558734,20.75,19,2,9.8560545,18,2,10.375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
761,2015-06-10 18:22:20.495687,2015-06-10 18:22:05.308864,2015-06-10 18:38:06.810043,50.0,19,3,15.771905933333334,18,2,16.666666666666668,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
762,2015-06-10 19:13:00.685289,2015-06-10 19:11:47.094047,2015-06-10 19:22:57.150308,22.5,19,2,9.94108365,19,2,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
763,2015-06-10 19:39:56.287644,2015-06-10 19:39:38.194540,2015-06-10 19:49:59.148020,15.75,19,1,10.047672933333335,19,2,15.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
764,2015-06-10 20:14:28.209929,2015-06-10 20:14:03.736434,2015-06-10 20:50:03.363928,17.5,19,3,35.585899983333334,20,2,5.833333333333333,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
765,2015-06-10 20:26:26.107001,2015-06-10 20:26:13.492207,2015-06-10 20:32:22.966225,32.0,19,4,5.947653733333334,20,2,8.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
766,2015-06-10 20:59:11.218048,2015-06-10 20:58:54.567817,2015-06-10 21:06:10.140513,38.0,19,3,6.982041083333334,20,2,12.666666666666666,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
767,2015-06-11 21:20:38.741650,2015-06-11 21:20:11.933376,2015-06-11 21:42:13.278220,44.25,19,6,21.5756095,21,3,7.375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
768,2015-06-12 13:05:53.077731,2015-06-12 13:05:41.598692,2015-06-12 13:16:51.957407,17.75,19,3,10.981327933333334,13,4,5.916666666666667,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
769,2015-06-12 19:53:29.151930,2015-06-12 19:53:04.723511,2015-06-12 20:06:01.738548,22.5,19,2,12.5431103,19,4,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
770,2015-06-12 20:21:33.144274,2015-06-12 20:21:10.973541,2015-06-12 20:36:02.681550,28.75,19,3,14.492287933333333,20,4,9.583333333333334,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
771,2015-06-12 22:06:39.831696,2015-06-12 22:06:17.653098,2015-06-12 22:21:39.751009,19.75,19,3,14.998655216666668,22,4,6.583333333333333,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
772,2015-06-12 22:17:00.101671,2015-06-12 22:16:41.405170,2015-06-12 22:39:13.392733,58.25,19,8,22.2215177,22,4,7.28125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
773,2015-06-13 12:33:52.007867,2015-06-13 12:26:35.620969,2015-06-13 13:03:13.926341,30.75,19,3,29.3653079,12,5,10.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
774,2015-06-13 22:06:53.675631,2015-06-13 22:06:08.308307,2015-06-13 22:33:17.342988,51.25,19,4,26.39445595,22,5,12.8125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
775,2015-06-14 13:31:20.141601,2015-06-14 13:31:02.237698,2015-06-14 13:52:47.707385,37.5,19,5,21.459429733333334,13,6,7.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
776,2015-06-14 13:53:16.364515,2015-06-14 13:52:49.758795,2015-06-14 14:08:13.635129,27.25,19,3,14.954510233333334,13,6,9.083333333333334,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
777,2015-06-14 18:40:12.065501,2015-06-14 18:39:50.310849,2015-06-14 18:52:52.177521,27.0,19,4,12.668533666666667,18,6,6.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
778,2015-06-14 19:35:59.922623,2015-06-14 19:35:42.774742,2015-06-14 20:33:05.436522,22.5,19,2,57.091898316666665,19,6,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
779,2015-06-14 19:45:05.785669,2015-06-14 19:44:40.850232,2015-06-14 20:33:05.138499,58.75,19,4,47.98921383333334,19,6,14.6875,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
780,2015-06-15 13:30:22.628115,2015-06-15 13:29:51.666547,2015-06-15 13:48:34.609209,20.0,19,4,18.1996849,13,0,5.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
781,2015-06-15 17:42:00.163028,2015-06-15 17:36:10.458022,2015-06-15 18:04:04.225046,48.75,19,6,22.067700300000002,17,0,8.125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
782,2015-06-15 17:54:25.686926,2015-06-15 17:54:12.055143,2015-06-15 18:14:28.346221,38.5,19,5,20.044321583333335,17,0,7.7,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
783,2015-06-15 17:57:03.192843,2015-06-15 17:56:40.433217,2015-06-15 18:18:17.006366,41.25,19,4,21.230225383333334,17,0,10.3125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
784,2015-06-15 18:57:25.023881,2015-06-15 18:57:05.520506,2015-06-15 19:21:03.544748,40.5,19,1,23.64201445,18,0,40.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
785,2015-06-15 19:03:01.542698,2015-06-15 19:02:23.154613,2015-06-15 19:20:57.863416,23.25,19,2,17.938678633333335,19,0,11.625,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
786,2015-06-15 19:39:04.398999,2015-06-15 19:38:39.260544,2015-06-15 19:54:48.260053,53.0,19,3,15.731017566666669,19,0,17.666666666666668,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
787,2015-06-15 19:58:37.173753,2015-06-15 19:58:09.828472,2015-06-15 20:17:34.545130,18.0,19,1,18.95618961666667,19,0,18.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
788,2015-06-15 20:32:35.152916,2015-06-15 20:32:08.999786,2015-06-15 20:56:47.335331,52.0,19,5,24.20304025,20,0,10.4,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
789,2015-06-15 20:59:26.152986,2015-06-15 20:59:16.862886,2015-06-15 21:16:17.031157,22.25,19,2,16.84796951666667,20,0,11.125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
790,2015-06-15 22:40:26.643676,2015-06-15 22:39:55.826079,2015-06-15 22:55:04.944202,5.25,19,1,14.638342100000001,22,0,5.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
791,2015-06-16 11:13:29.225349,2015-06-16 10:56:37.508231,2015-06-16 11:57:43.249804,23.25,19,2,44.23374091666667,11,1,11.625,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
792,2015-06-16 19:18:53.878025,2015-06-16 19:18:25.495519,2015-06-16 19:25:52.983979,27.75,19,3,6.985099233333334,19,1,9.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
793,2015-06-16 20:04:43.771293,2015-06-16 20:04:20.811959,2015-06-16 20:11:06.318722,10.5,19,1,6.375790483333334,20,1,10.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
794,2015-06-16 20:58:16.745061,2015-06-16 20:57:50.232672,2015-06-16 21:09:11.907630,17.5,19,1,10.919376150000002,20,1,17.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
795,2015-06-17 11:28:08.595381,2015-06-17 11:27:06.809781,2015-06-17 12:26:38.686586,179.25,19,6,58.50152008333334,11,2,29.875,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
796,2015-06-17 12:16:24.739891,2015-06-17 12:16:15.631503,2015-06-17 12:31:35.306623,15.5,19,3,15.1761122,12,2,5.166666666666667,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
797,2015-06-17 18:34:17.434291,2015-06-17 18:33:45.158770,2015-06-17 19:07:06.803834,18.0,19,1,32.822825716666664,18,2,18.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
798,2015-06-17 18:56:44.098496,2015-06-17 18:56:10.499111,2015-06-17 19:12:49.639910,34.0,19,4,16.092356900000002,18,2,8.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
799,2015-06-17 18:56:38.648691,2015-06-17 18:56:14.542480,2015-06-17 19:10:59.587941,22.5,19,2,14.3489875,18,2,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
800,2015-06-17 20:15:29.314601,2015-06-17 20:15:01.073540,2015-06-17 20:19:52.606991,17.5,19,3,4.3882065,20,2,5.833333333333333,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
801,2015-06-18 19:29:04.158082,2015-06-18 19:28:37.575824,2015-06-18 19:40:58.308766,17.5,19,3,11.902511400000002,19,3,5.833333333333333,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
802,2015-06-18 20:23:04.198326,2015-06-18 20:22:48.840617,2015-06-18 20:54:44.052980,102.5,19,9,31.66424423333334,20,3,11.38888888888889,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
803,2015-06-18 20:32:38.445390,2015-06-18 20:32:12.979222,2015-06-18 21:00:18.933146,36.75,19,4,27.674795933333332,20,3,9.1875,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
804,2015-06-19 19:21:18.247568,2015-06-19 19:21:04.558911,2015-06-19 19:39:25.443752,22.5,19,2,18.119936400000004,19,4,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
805,2015-06-19 19:54:42.409122,2015-06-19 19:54:30.919059,2015-06-19 20:11:16.773146,22.5,19,2,16.572733733333333,19,4,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
806,2015-06-19 19:57:00.601327,2015-06-19 19:56:39.549226,2015-06-19 20:09:07.828828,21.75,19,4,12.120458350000002,19,4,5.4375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
807,2015-06-19 20:01:20.635381,2015-06-19 20:00:16.947305,2015-06-19 20:25:46.133052,29.75,19,4,24.424961183333334,20,4,7.4375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
808,2015-06-19 20:06:45.967709,2015-06-19 20:06:34.340596,2015-06-19 20:25:46.027015,60.75,19,5,19.000988433333337,20,4,12.15,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
809,2015-06-19 20:39:19.914736,2015-06-19 20:38:44.534422,2015-06-19 20:45:21.364228,30.5,19,5,6.0241582000000005,20,4,6.1,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
810,2015-06-20 18:31:36.618993,2015-06-20 18:31:06.367124,2015-06-20 18:49:16.913899,27.75,19,3,17.67158176666667,18,5,9.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
811,2015-06-21 18:03:54.901480,2015-06-21 18:03:31.305864,2015-06-21 18:17:21.568826,32.75,19,3,13.444455766666668,18,6,10.916666666666666,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
812,2015-06-21 19:16:21.987473,2015-06-21 19:14:43.589818,2015-06-21 19:31:20.057872,22.5,19,2,14.967839983333334,19,6,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
813,2015-06-21 20:18:00.676596,2015-06-21 20:17:23.247633,2015-06-21 20:35:09.130647,42.25,19,5,17.14090085,20,6,8.45,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
814,2015-06-21 21:28:12.491369,2015-06-21 21:27:52.485539,2015-06-21 21:43:13.588220,22.5,19,2,15.01828085,21,6,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
815,2015-06-21 21:47:59.030891,2015-06-21 21:46:32.337162,2015-06-21 22:01:34.688411,15.75,19,1,13.594292000000001,21,6,15.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
816,2015-06-22 18:09:59.473919,2015-06-22 18:09:25.237677,2015-06-22 18:26:46.271602,54.25,19,5,16.779961383333333,18,0,10.85,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
817,2015-06-22 18:40:17.414384,2015-06-22 18:38:51.025442,2015-06-22 18:53:38.151055,37.5,19,3,13.345611183333334,18,0,12.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
818,2015-06-22 18:47:43.732016,2015-06-22 18:47:29.408839,2015-06-22 19:08:36.112371,8.75,19,2,20.873005916666667,18,0,4.375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
819,2015-06-22 19:33:46.124936,2015-06-22 19:33:31.036744,2015-06-22 19:44:58.201897,22.5,19,2,11.201282683333336,19,0,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
820,2015-06-22 19:43:19.678833,2015-06-22 19:42:54.494638,2015-06-22 20:35:08.044996,20.25,19,1,51.80610271666667,19,0,20.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
821,2015-06-22 19:57:43.029204,2015-06-22 19:57:20.249238,2015-06-22 20:17:21.033092,74.5,19,7,19.633398133333333,19,0,10.642857142857142,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
822,2015-06-22 20:46:24.445277,2015-06-22 20:45:58.448606,2015-06-22 20:58:55.514525,18.0,19,1,12.5178208,20,0,18.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
823,2015-06-22 21:16:45.175505,2015-06-22 21:16:20.583090,2015-06-22 21:28:06.005621,50.25,19,6,11.347168600000002,21,0,8.375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
824,2015-06-23 18:11:13.955625,2015-06-23 18:10:25.542749,2015-06-23 18:26:22.359550,40.5,19,5,15.140065416666667,18,1,8.1,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
825,2015-06-23 18:22:49.378788,2015-06-23 18:22:17.284768,2015-06-23 18:36:07.097745,17.5,19,1,13.29531595,18,1,17.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
826,2015-06-23 18:32:57.088410,2015-06-23 18:30:20.711759,2015-06-23 18:49:29.483763,29.5,19,2,16.539922550000004,18,1,14.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
827,2015-06-23 19:19:12.316770,2015-06-23 19:18:20.232341,2015-06-23 19:30:45.258004,18.0,19,1,11.549020566666666,19,1,18.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
828,2015-06-23 19:46:28.557145,2015-06-23 19:45:56.480803,2015-06-23 20:00:20.192245,44.25,19,5,13.860585000000002,19,1,8.85,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
829,2015-06-23 19:46:54.756053,2015-06-23 19:46:26.444398,2015-06-23 19:57:38.383190,43.5,19,6,10.727118950000001,19,1,7.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
830,2015-06-23 21:13:15.222129,2015-06-23 21:12:42.769492,2015-06-23 21:24:03.414889,16.5,19,2,10.803212666666667,21,1,8.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
831,2015-06-24 18:04:54.128345,2015-06-24 18:04:22.096802,2015-06-24 18:16:34.012299,26.25,19,2,11.664732566666666,18,2,13.125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
832,2015-06-24 18:46:25.405491,2015-06-24 18:45:57.916189,2015-06-24 18:55:48.937394,24.75,19,2,9.392198383333334,18,2,12.375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
833,2015-06-24 19:09:27.232284,2015-06-24 19:09:02.475373,2015-06-24 19:20:17.011442,22.5,19,2,10.829652633333334,19,2,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
834,2015-06-24 19:17:20.975713,2015-06-24 19:16:52.437209,2015-06-24 19:21:49.512944,16.0,19,1,4.475620516666667,19,2,16.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
835,2015-06-24 19:27:51.312648,2015-06-24 19:27:27.709409,2015-06-24 19:39:13.858781,20.0,19,3,11.375768883333334,19,2,6.666666666666667,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
836,2015-06-24 19:40:30.662545,2015-06-24 19:40:10.521768,2015-06-24 19:56:41.401426,16.5,19,3,16.17898135,19,2,5.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
837,2015-06-24 19:50:55.304301,2015-06-24 19:50:27.335616,2015-06-24 19:59:48.067311,22.5,19,2,8.8793835,19,2,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
838,2015-06-24 20:09:56.586696,2015-06-24 20:09:38.406934,2015-06-24 20:20:28.351022,27.0,19,4,10.529405433333332,20,2,6.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
839,2015-06-24 20:17:09.274434,2015-06-24 20:16:52.164613,2015-06-24 20:31:49.987235,43.25,19,4,14.678546683333334,20,2,10.8125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
840,2015-06-24 20:39:39.678783,2015-06-24 20:38:58.443513,2015-06-24 21:05:04.831993,61.0,19,5,25.41922016666667,20,2,12.2,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
841,2015-06-24 22:57:47.726410,2015-06-24 22:57:22.678758,2015-06-24 23:26:13.669437,43.25,19,4,28.432383783333332,22,2,10.8125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
842,2015-06-25 18:33:03.659177,2015-06-25 18:32:43.371699,2015-06-25 18:56:52.160572,42.0,19,6,23.80835658333333,18,3,7.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
843,2015-06-25 18:35:05.837626,2015-06-25 18:34:48.781484,2015-06-25 18:58:38.803168,18.25,19,3,23.549425700000004,18,3,6.083333333333333,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
844,2015-06-25 19:23:30.118640,2015-06-25 19:22:32.929710,2015-06-25 19:37:39.870873,27.0,19,4,14.162537216666667,19,3,6.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
845,2015-06-25 19:46:27.516681,2015-06-25 19:46:07.373777,2015-06-25 19:59:20.023249,69.0,19,6,12.875109466666666,19,3,11.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
846,2015-06-25 20:10:47.775686,2015-06-25 20:10:24.506508,2015-06-25 20:24:11.437130,24.5,19,2,13.3943574,20,3,12.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
847,2015-06-25 20:13:10.514506,2015-06-25 20:12:53.227539,2015-06-25 20:24:17.093558,25.5,19,3,11.109650866666668,20,3,8.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
848,2015-06-25 20:30:54.955967,2015-06-25 20:30:23.650670,2015-06-25 20:51:36.008757,28.5,19,3,20.68421316666667,20,3,9.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
849,2015-06-25 20:35:10.552361,2015-06-25 20:34:38.231825,2015-06-25 20:53:17.830965,31.5,19,3,18.12131006666667,20,3,10.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
850,2015-06-25 20:57:12.090487,2015-06-25 20:56:46.207613,2015-06-25 21:16:36.196568,42.5,19,4,19.40176801666667,20,3,10.625,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
851,2015-06-25 22:03:48.812624,2015-06-25 22:03:15.207926,2015-06-25 22:20:00.394299,67.0,19,6,16.19302791666667,22,3,11.166666666666666,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
852,2015-06-26 18:26:43.178824,2015-06-26 18:26:09.463449,2015-06-26 18:44:23.643240,28.5,19,3,17.674406933333334,18,4,9.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
853,2015-06-26 20:46:58.127394,2015-06-26 20:46:04.194717,2015-06-26 21:00:05.340802,21.5,19,2,13.120223466666667,20,4,10.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
854,2015-06-26 22:56:08.986106,2015-06-26 22:55:56.295705,2015-06-26 23:13:20.096921,49.0,19,4,17.18518025,22,4,12.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
855,2015-06-27 19:08:49.180090,2015-06-27 19:08:17.712572,2015-06-27 19:23:58.411407,37.0,19,4,15.153855283333336,19,5,9.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
856,2015-06-27 21:40:24.367558,2015-06-27 21:39:55.621021,2015-06-27 21:59:43.221707,46.5,19,1,19.314235816666667,21,5,46.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
857,2015-06-27 21:48:53.913778,2015-06-27 21:48:28.019949,2015-06-27 21:59:49.053813,21.5,19,2,10.919000583333334,21,5,10.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
858,2015-06-27 22:25:06.025266,2015-06-27 22:24:50.302921,2015-06-27 22:37:47.173719,26.5,19,3,12.68580755,22,5,8.833333333333334,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
859,2015-06-28 12:54:35.423322,2015-06-28 12:53:50.770570,2015-06-28 13:10:20.653092,16.25,19,2,15.7538295,12,6,8.125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
860,2015-06-28 13:20:31.525415,2015-06-28 13:20:12.082881,2015-06-28 13:33:34.653377,20.25,19,1,13.0521327,13,6,20.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
861,2015-06-28 15:36:28.993542,2015-06-28 15:36:00.279232,2015-06-28 15:39:33.323816,15.0,19,2,3.0721712333333335,15,6,7.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
862,2015-06-28 18:48:10.440923,2015-06-28 18:47:40.949488,2015-06-28 19:00:31.867129,25.0,19,4,12.357103433333334,18,6,6.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
863,2015-06-28 20:29:29.337201,2015-06-28 20:29:20.512281,2015-06-28 20:48:42.531858,20.0,19,2,19.21991095,20,6,10.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
864,2015-06-29 18:17:26.059797,2015-06-29 18:17:09.741793,2015-06-29 18:31:16.293388,24.0,19,2,13.837226516666668,18,0,12.0,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
865,2015-06-29 18:31:32.019812,2015-06-29 18:31:23.823277,2015-06-29 18:46:56.681031,10.5,19,2,15.411020316666669,18,0,5.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
866,2015-06-29 19:08:58.659500,2015-06-29 19:08:39.086279,2015-06-29 19:19:05.627573,21.5,19,2,10.11613455,19,0,10.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
867,2015-06-29 19:43:37.621434,2015-06-29 19:43:04.180423,2015-06-29 19:54:05.150044,22.5,19,2,10.458810166666668,19,0,11.25,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
868,2015-06-29 20:28:54.531518,2015-06-29 20:28:45.893474,2015-06-29 20:49:53.972803,15.75,19,1,20.990688083333335,20,0,15.75,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
869,2015-06-29 20:40:29.424258,2015-06-29 20:40:16.789209,2015-06-29 20:49:53.854563,23.0,19,2,9.407171750000002,20,0,11.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
870,2015-06-30 11:02:02.144365,2015-06-30 11:01:34.275157,2015-06-30 12:19:18.436209,53.5,19,4,77.27153073333334,11,1,13.375,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
871,2015-06-30 17:43:08.827951,2015-06-30 17:42:47.668515,2015-06-30 18:54:15.307858,118.75,19,12,71.10799845,17,1,9.895833333333334,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
872,2015-06-30 20:27:24.666071,2015-06-30 20:27:10.312002,2015-06-30 20:52:10.045601,89.5,19,3,24.756325500000003,20,1,29.833333333333332,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
873,2015-06-30 20:34:05.372331,2015-06-30 20:33:47.136051,2015-06-30 20:47:13.247349,37.5,19,5,13.131250300000001,20,1,7.5,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
874,2015-06-30 20:48:14.573634,2015-06-30 20:47:50.032984,2015-06-30 21:02:11.210176,22.0,19,3,13.943942366666668,20,1,7.333333333333333,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
875,2015-06-30 22:25:47.351262,2015-06-30 22:25:19.333500,2015-06-30 22:42:20.707831,32.5,19,4,16.55594281666667,22,1,8.125,UK,London,Europe/London,lebanese,27.0,3.0,10.8125
876,2015-06-01 11:34:21.419281,2015-06-01 11:33:29.241646,2015-06-01 12:45:26.561293,98.8,20,14,71.0857002,11,0,7.057142857142857,UK,London,Europe/London,japanese,25.75,3.0,9.1125
877,2015-06-01 14:36:16.576758,2015-06-01 14:35:38.712479,2015-06-01 14:44:19.528750,99.6,20,3,8.049199866666667,14,0,33.199999999999996,UK,London,Europe/London,japanese,25.75,3.0,9.1125
878,2015-06-02 11:54:36.724996,2015-06-02 10:16:17.406998,2015-06-02 12:39:36.322866,17.3,20,2,44.99329783333334,11,1,8.65,UK,London,Europe/London,japanese,25.75,3.0,9.1125
